Customer ID,Product ID,Location_ID,Order ID,shipment_id,Sales,Quantity,Discount,Profit,Order Date
JL-15850,OFF-PA-10004101,US-Wes-Was-Sea-98105,CA-2020-120880,SC-2020-06-120880,0.0,0.0,0.0,15.552,29-05-2020
CC-12100,OFF-PA-10000474,US-Eas-Ohi-Cle-44105,CA-2020-104297,FC-2020-05-104297,0.0,0.0,0.2,28.7064,29-05-2020
KB-16315,OFF-LA-10004484,US-Cen-Ind-Ind-46203,CA-2020-168277,SC-2020-06-168277,0.0,0.0,0.0,5.6994,29-05-2020
JL-15850,OFF-ST-10001496,US-Wes-Was-Sea-98105,CA-2020-120880,SC-2020-06-120880,0.0,0.0,0.0,140.5482,29-05-2020
EN-13780,TEC-PH-10001527,US-Eas-New-New-10009,CA-2020-103177,FC-2020-06-103177,0.0,0.0,0.0,3.8655,30-05-2020
EN-13780,TEC-PH-20001795,US-Eas-New-New-10009,CA-2020-103177,FC-2020-06-103177,0.0,0.0,0.0,2.3997,30-05-2020
BD-11560,TEC-AC-10000358,US-Sou-Vir-Spr-22153,CA-2020-163923,SC-2020-06-163923,0.0,0.0,0.0,36.4704,30-05-2020
EN-13780,OFF-AP-10004540,US-Eas-New-New-10009,CA-2020-103177,FC-2020-06-103177,0.0,0.0,0.0,44.8896,30-05-2020
TM-21010,OFF-ST-10000046,US-Wes-Uta-Ore-84057,CA-2020-147788,SC-2020-06-147788,0.0,0.0,0.0,61.389,31-05-2020
SC-20050,FUR-FU-10001935,US-Eas-Con-Nor-6360,CA-2020-133627,SC-2020-06-133627,0.0,0.0,0.0,9.102,31-05-2020
JM-15265,FUR-FU-10002703,US-Cen-Ill-Chi-60653,CA-2020-100818,SC-2020-06-100818,0.0,0.0,0.6,-61.872,31-05-2020
JM-15265,OFF-PA-10001125,US-Cen-Ill-Chi-60653,CA-2020-100818,SC-2020-06-100818,0.0,0.0,0.2,54.215,31-05-2020
JM-15265,OFF-LA-10000443,US-Cen-Ill-Chi-60653,CA-2020-100818,SC-2020-06-100818,0.0,0.0,0.2,1.9926,31-05-2020
TM-21010,FUR-BO-10004357,US-Wes-Uta-Ore-84057,CA-2020-147788,SC-2020-06-147788,0.0,0.0,0.0,140.686,31-05-2020
EM-13825,OFF-PA-10002120,US-Eas-New-Pat-7501,CA-2020-149748,SC-2020-06-149748,0.0,0.0,0.0,134.652,31-05-2020
EM-13825,OFF-ST-10004340,US-Eas-New-Pat-7501,CA-2020-149748,SC-2020-06-149748,0.0,0.0,0.0,16.7886,31-05-2020
EM-13825,FUR-FU-10001847,US-Eas-New-Pat-7501,CA-2020-149748,SC-2020-06-149748,0.0,0.0,0.0,2.9808,31-05-2020
BD-11320,FUR-CH-10002320,US-Cen-Min-Min-55407,CA-2020-120677,SC-2020-06-120677,0.0,0.0,0.0,770.352,31-05-2020
CW-11905,OFF-FA-10003472,US-Eas-New-Lon-11561,CA-2020-156153,SC-2020-06-156153,0.0,0.0,0.0,0.3024,31-05-2020
SP-20650,OFF-ST-10001590,US-Wes-Cal-San-95123,CA-2020-124919,FC-2020-06-124919,0.0,0.0,0.0,21.0288,31-05-2020
SP-20650,OFF-PA-10002254,US-Wes-Cal-San-95123,CA-2020-124919,FC-2020-06-124919,0.0,0.0,0.0,48.5392,31-05-2020
SP-20650,OFF-PA-10001950,US-Wes-Cal-San-95123,CA-2020-124919,FC-2020-06-124919,0.0,0.0,0.0,26.271,31-05-2020
ML-18265,OFF-AR-10003504,US-Sou-Nor-Fay-28314,CA-2020-136224,SC-2020-05-136224,0.0,0.0,0.2,1.1556,31-05-2020
JM-15265,OFF-BI-10004364,US-Cen-Ill-Chi-60653,CA-2020-100818,SC-2020-06-100818,0.0,0.0,0.8,-6.237,31-05-2020
TM-21010,OFF-LA-10003766,US-Wes-Uta-Ore-84057,CA-2020-147788,SC-2020-06-147788,0.0,0.0,0.0,7.56,31-05-2020
CG-12040,OFF-PA-10001838,US-Wes-Cal-Los-90045,CA-2020-161242,SC-2020-06-161242,0.0,0.0,0.0,5.7624,01-06-2020
AJ-10945,TEC-PH-10001299,US-Cen-Mic-Det-48227,US-2020-132836,SC-2020-06-132836,0.0,0.0,0.0,83.9944,01-06-2020
KE-16420,OFF-PA-10002606,US-Cen-Tex-San-78207,US-2020-163685,SC-2020-06-163685,0.0,0.0,0.2,13.2,01-06-2020
AJ-10945,OFF-LA-10004178,US-Cen-Mic-Det-48227,US-2020-132836,SC-2020-06-132836,0.0,0.0,0.0,13.2986,01-06-2020
AJ-10945,TEC-PH-10001300,US-Cen-Mic-Det-48227,US-2020-132836,SC-2020-06-132836,0.0,0.0,0.0,11.732,01-06-2020
KE-16420,OFF-BI-10001890,US-Cen-Tex-San-78207,US-2020-163685,SC-2020-06-163685,0.0,0.0,0.8,-9.1648,01-06-2020
AJ-10945,OFF-BI-10004224,US-Cen-Mic-Det-48227,US-2020-132836,SC-2020-06-132836,0.0,0.0,0.0,181.656,01-06-2020
BP-11155,TEC-AC-10001874,US-Wes-Cal-Los-90008,CA-2020-158491,SC-2020-06-158491,0.0,0.0,0.0,35.994,04-06-2020
TC-21535,OFF-PA-10004569,US-Eas-New-New-10024,US-2020-142020,SC-2020-06-142020,0.0,0.0,0.0,14.3068,04-06-2020
TC-21535,FUR-FU-10000672,US-Eas-New-New-10024,US-2020-142020,SC-2020-06-142020,0.0,0.0,0.0,11.9952,04-06-2020
LL-16840,OFF-LA-10000443,US-Wes-Was-Sea-98105,CA-2020-164833,SC-2020-06-164833,0.0,0.0,0.0,3.4686,04-06-2020
LL-16840,OFF-AR-10004685,US-Wes-Was-Sea-98105,CA-2020-164833,SC-2020-06-164833,0.0,0.0,0.0,3.0558,04-06-2020
BP-11155,TEC-AC-10003870,US-Wes-Cal-Los-90008,CA-2020-158491,SC-2020-06-158491,0.0,0.0,0.0,395.988,04-06-2020
EB-13750,FUR-CH-10004997,US-Eas-New-Buf-14215,CA-2020-166947,SC-2020-06-166947,0.0,0.0,0.1,169.182,05-06-2020
BB-11545,OFF-PA-10000528,US-Cen-Mis-Sai-63301,CA-2020-115168,SC-2020-06-115168,0.0,0.0,0.0,4.752,05-06-2020
HD-14785,OFF-AR-10003183,US-Eas-Pen-Phi-19143,CA-2020-157343,SC-2020-06-157343,0.0,0.0,0.2,1.002,07-06-2020
HD-14785,OFF-PA-10000552,US-Eas-Pen-Phi-19143,CA-2020-157343,SC-2020-06-157343,0.0,0.0,0.2,9.072,07-06-2020
HD-14785,OFF-BI-10003707,US-Eas-Pen-Phi-19143,CA-2020-157343,SC-2020-06-157343,0.0,0.0,0.7,-12.208,07-06-2020
EM-13810,OFF-BI-10004187,US-Wes-Cal-Los-90036,CA-2020-142041,SC-2020-06-142041,0.0,0.0,0.2,2.632,07-06-2020
AG-10495,OFF-LA-10001982,US-Sou-Flo-Sai-33710,CA-2020-162201,SC-2020-06-162201,0.0,0.0,0.2,3.15,08-06-2020
AG-10495,FUR-FU-10001185,US-Sou-Flo-Sai-33710,CA-2020-162201,SC-2020-06-162201,0.0,0.0,0.2,45.4671,08-06-2020
AG-10495,OFF-AR-10003856,US-Sou-Flo-Sai-33710,CA-2020-162201,SC-2020-06-162201,0.0,0.0,0.2,0.3336,08-06-2020
AG-10495,OFF-PA-10001215,US-Sou-Flo-Sai-33710,CA-2020-162201,SC-2020-06-162201,0.0,0.0,0.2,13.2,08-06-2020
AG-10495,OFF-ST-10000046,US-Sou-Flo-Sai-33710,CA-2020-162201,SC-2020-06-162201,0.0,0.0,0.2,-6.462,08-06-2020
AG-10495,OFF-PA-10002581,US-Sou-Flo-Sai-33710,CA-2020-162201,SC-2020-06-162201,0.0,0.0,0.2,54.215,08-06-2020
AG-10495,OFF-BI-10002429,US-Sou-Flo-Sai-33710,CA-2020-162201,SC-2020-06-162201,0.0,0.0,0.7,-13.3936,08-06-2020
MG-17695,OFF-AP-10003849,US-Cen-Ill-Chi-60610,CA-2020-164007,SC-2020-06-164007,0.0,0.0,0.8,-393.602,08-06-2020
MG-17695,TEC-AC-10003433,US-Cen-Ill-Chi-60610,CA-2020-164007,SC-2020-06-164007,0.0,0.0,0.2,0.7425,08-06-2020
NC-18415,OFF-PA-10000304,US-Cen-Mic-Roy-48073,CA-2020-144190,SC-2020-06-144190,0.0,0.0,0.0,6.2208,09-06-2020
MJ-17740,OFF-BI-10003876,US-Sou-Flo-Mia-33178,CA-2020-101868,SC-2020-06-101868,0.0,0.0,0.7,-42.8,09-06-2020
MJ-17740,OFF-BI-10002133,US-Sou-Flo-Mia-33178,CA-2020-101868,SC-2020-06-101868,0.0,0.0,0.7,-26.964,09-06-2020
AG-10765,OFF-BI-10001670,US-Sou-Vir-Ham-23666,CA-2020-110947,SC-2020-06-110947,0.0,0.0,0.0,56.55,09-06-2020
TG-21640,FUR-FU-10003192,US-Wes-Ida-Poc-83201,CA-2020-141012,SC-2020-06-141012,0.0,0.0,0.0,92.3936,09-06-2020
TG-21640,TEC-PH-10004522,US-Wes-Ida-Poc-83201,CA-2020-141012,SC-2020-06-141012,0.0,0.0,0.2,8.7735,09-06-2020
MJ-17740,TEC-AC-10004396,US-Sou-Flo-Mia-33178,CA-2020-101868,SC-2020-06-101868,0.0,0.0,0.2,-8.1675,09-06-2020
JE-15610,TEC-PH-10002496,US-Sou-Flo-Lak-33801,CA-2020-121720,FC-2020-06-121720,0.0,0.0,0.2,31.198,11-06-2020
JE-15610,FUR-CH-10003312,US-Sou-Flo-Lak-33801,CA-2020-121720,FC-2020-06-121720,0.0,0.0,0.2,-182.637,11-06-2020
JE-15610,OFF-ST-10003816,US-Sou-Flo-Lak-33801,CA-2020-121720,FC-2020-06-121720,0.0,0.0,0.2,21.1428,11-06-2020
JE-15610,OFF-ST-10001780,US-Sou-Flo-Lak-33801,CA-2020-121720,FC-2020-06-121720,0.0,0.0,0.2,51.8312,11-06-2020
JE-15610,OFF-BI-10004593,US-Sou-Flo-Lak-33801,CA-2020-121720,FC-2020-06-121720,0.0,0.0,0.7,-62.88,11-06-2020
JE-15610,FUR-FU-10003464,US-Sou-Flo-Lak-33801,CA-2020-121720,FC-2020-06-121720,0.0,0.0,0.2,7.3008,11-06-2020
JE-15610,OFF-AR-10000380,US-Sou-Flo-Lak-33801,CA-2020-121720,FC-2020-06-121720,0.0,0.0,0.2,7.596,11-06-2020
JE-15610,OFF-BI-10001308,US-Sou-Flo-Lak-33801,CA-2020-121720,FC-2020-06-121720,0.0,0.0,0.7,-3.14,11-06-2020
BD-11605,OFF-PA-10004451,US-Sou-Lou-Mon-71203,US-2020-123960,SC-2020-06-123960,0.0,0.0,0.0,15.552,11-06-2020
BD-11605,FUR-FU-10004666,US-Sou-Lou-Mon-71203,US-2020-123960,SC-2020-06-123960,0.0,0.0,0.0,10.7892,11-06-2020
BD-11605,OFF-AR-10003582,US-Sou-Lou-Mon-71203,US-2020-123960,SC-2020-06-123960,0.0,0.0,0.0,15.764,11-06-2020
BD-11605,TEC-AC-10003038,US-Sou-Lou-Mon-71203,US-2020-123960,SC-2020-06-123960,0.0,0.0,0.0,10.203,11-06-2020
BD-11605,OFF-BI-10002799,US-Sou-Lou-Mon-71203,US-2020-123960,SC-2020-06-123960,0.0,0.0,0.0,16.6796,11-06-2020
GB-14575,OFF-PA-10003848,US-Eas-Pen-Phi-19134,CA-2020-139850,SC-2020-06-139850,0.0,0.0,0.2,7.2576,12-06-2020
JH-15910,TEC-PH-10002844,US-Sou-Flo-Wes-33407,CA-2020-104115,SC-2020-06-104115,0.0,0.0,0.2,4.1988,12-06-2020
GB-14575,FUR-FU-10003623,US-Eas-Pen-Phi-19134,CA-2020-139850,SC-2020-06-139850,0.0,0.0,0.2,4.3296,12-06-2020
SZ-20035,OFF-ST-10002444,US-Cen-Ind-Col-47201,CA-2020-136105,SC-2020-06-136105,0.0,0.0,0.0,6.8768,12-06-2020
LE-16810,OFF-ST-10001505,US-Eas-Del-New-19711,CA-2020-131779,SC-2020-06-131779,0.0,0.0,0.0,5.083,12-06-2020
PS-19045,TEC-AC-10003657,US-Eas-Mai-Lew-4240,CA-2020-155054,SC-2020-06-155054,0.0,0.0,0.0,14.9556,13-06-2020
PS-19045,OFF-BI-10004970,US-Eas-Mai-Lew-4240,CA-2020-155054,SC-2020-06-155054,0.0,0.0,0.0,3.8822,13-06-2020
DH-13075,OFF-PA-10003363,US-Sou-Ala-Dec-35601,CA-2020-104941,SC-2020-06-104941,0.0,0.0,0.0,15.552,13-06-2020
BF-10975,OFF-PA-10001870,US-Sou-Geo-Ros-30076,CA-2020-137281,SC-2020-06-137281,0.0,0.0,0.0,3.1104,13-06-2020
DH-13075,OFF-BI-10001249,US-Sou-Ala-Dec-35601,CA-2020-104941,SC-2020-06-104941,0.0,0.0,0.0,8.8044,13-06-2020
JJ-15445,OFF-BI-10003707,US-Wes-Cal-Los-90004,CA-2020-127418,FC-2020-06-127418,0.0,0.0,0.2,13.734,13-06-2020
DH-13075,OFF-AR-10004269,US-Sou-Ala-Dec-35601,CA-2020-104941,SC-2020-06-104941,0.0,0.0,0.0,6.9384,13-06-2020
FC-14245,OFF-AR-10000634,US-Eas-Ohi-Spr-45503,CA-2020-104059,SC-2020-06-104059,0.0,0.0,0.2,0.2996,13-06-2020
DH-13075,TEC-CO-10004202,US-Sou-Ala-Dec-35601,CA-2020-104941,SC-2020-06-104941,0.0,0.0,0.0,314.9895,13-06-2020
PS-19045,OFF-BI-10002824,US-Eas-Mai-Lew-4240,CA-2020-155054,SC-2020-06-155054,0.0,0.0,0.0,13.428,13-06-2020
AD-10180,FUR-FU-10001867,US-Eas-Pen-Phi-19120,CA-2020-120439,SC-2020-06-120439,0.0,0.0,0.2,5.1072,14-06-2020
PF-19120,OFF-PA-10002245,US-Wes-Ari-Gil-85234,CA-2020-129896,SC-2020-06-129896,0.0,0.0,0.2,2.99,15-06-2020
PF-19120,OFF-ST-10004804,US-Wes-Ari-Gil-85234,CA-2020-129896,SC-2020-06-129896,0.0,0.0,0.2,-19.5624,15-06-2020
PF-19120,FUR-FU-10002396,US-Wes-Ari-Gil-85234,CA-2020-129896,SC-2020-06-129896,0.0,0.0,0.2,11.0704,15-06-2020
AC-10450,TEC-AC-10002718,US-Sou-Flo-Tam-33614,US-2020-106495,FC-2020-06-106495,0.0,0.0,0.2,-0.7295,15-06-2020
PF-19120,FUR-FU-10004904,US-Wes-Ari-Gil-85234,CA-2020-129896,SC-2020-06-129896,0.0,0.0,0.2,-36.4704,15-06-2020
GK-14620,TEC-PH-10002103,US-Wes-Cal-Los-90004,CA-2020-164567,SC-2020-06-164567,0.0,0.0,0.2,22.5576,15-06-2020
PB-19150,OFF-EN-10003072,US-Eas-Pen-Phi-19134,CA-2020-167269,SC-2020-06-167269,0.0,0.0,0.2,2.1728,16-06-2020
LS-17230,OFF-PA-10004156,US-Cen-Tex-Gra-75051,CA-2020-118955,SC-2020-06-118955,0.0,0.0,0.2,9.8658,16-06-2020
LS-17230,OFF-EN-10001028,US-Cen-Tex-Gra-75051,CA-2020-118955,SC-2020-06-118955,0.0,0.0,0.2,9.3444,16-06-2020
LS-17230,FUR-CH-10001708,US-Cen-Tex-Gra-75051,CA-2020-118955,SC-2020-06-118955,0.0,0.0,0.3,-25.3764,16-06-2020
LC-16885,TEC-PH-10004922,US-Eas-New-New-10009,US-2020-163825,FC-2020-06-163825,0.0,0.0,0.0,33.495,16-06-2020
LC-16885,OFF-BI-10003527,US-Eas-New-New-10009,US-2020-163825,FC-2020-06-163825,0.0,0.0,0.2,1143.891,16-06-2020
KH-16510,OFF-ST-10003716,US-Sou-Vir-Arl-22204,CA-2020-133242,SC-2020-06-133242,0.0,0.0,0.0,58.5052,18-06-2020
KH-16510,OFF-BI-10004002,US-Sou-Vir-Arl-22204,CA-2020-133242,SC-2020-06-133242,0.0,0.0,0.0,16.608,18-06-2020
KH-16510,TEC-PH-10002496,US-Sou-Vir-Arl-22204,CA-2020-133242,SC-2020-06-133242,0.0,0.0,0.0,140.391,18-06-2020
KH-16510,OFF-BI-10004826,US-Sou-Vir-Arl-22204,CA-2020-133242,SC-2020-06-133242,0.0,0.0,0.0,15.8496,18-06-2020
SN-20560,FUR-FU-10004973,US-Wes-Ari-Peo-85345,CA-2020-122287,SC-2020-06-122287,0.0,0.0,0.2,20.724,18-06-2020
SN-20560,OFF-BI-10003707,US-Wes-Ari-Peo-85345,CA-2020-122287,SC-2020-06-122287,0.0,0.0,0.7,-6.104,18-06-2020
SN-20560,OFF-BI-10004656,US-Wes-Ari-Peo-85345,CA-2020-122287,SC-2020-06-122287,0.0,0.0,0.7,-3.3264,18-06-2020
SN-20560,OFF-PA-10001661,US-Wes-Ari-Peo-85345,CA-2020-122287,SC-2020-06-122287,0.0,0.0,0.2,4.3326,18-06-2020
KH-16510,FUR-FU-10003464,US-Sou-Vir-Arl-22204,CA-2020-133242,SC-2020-06-133242,0.0,0.0,0.0,19.4688,18-06-2020
HR-14830,OFF-AR-10002399,US-Sou-Flo-Mia-33178,CA-2020-147011,SC-2020-06-147011,0.0,0.0,0.2,3.5784,18-06-2020
BG-11740,OFF-AR-10001044,US-Wes-Cal-San-92105,CA-2020-154200,SC-2020-06-154200,0.0,0.0,0.0,15.0742,18-06-2020
BV-11245,OFF-BI-10002982,US-Sou-Ten-Smy-37167,CA-2020-156734,FC-2020-06-156734,0.0,0.0,0.7,-4.4946,18-06-2020
BV-11245,OFF-PA-10001937,US-Sou-Ten-Smy-37167,CA-2020-156734,FC-2020-06-156734,0.0,0.0,0.2,7.2576,18-06-2020
BV-11245,FUR-CH-10002965,US-Sou-Ten-Smy-37167,CA-2020-156734,FC-2020-06-156734,0.0,0.0,0.2,56.2744,18-06-2020
PP-18955,OFF-LA-10004677,US-Eas-Pen-Phi-19134,CA-2020-111864,SC-2020-06-111864,0.0,0.0,0.2,1.9926,19-06-2020
LH-17155,FUR-FU-10000732,US-Wes-Cal-Los-90032,CA-2020-121965,SC-2020-06-121965,0.0,0.0,0.0,4.0192,19-06-2020
LH-17155,OFF-PA-10004355,US-Wes-Cal-Los-90032,CA-2020-121965,SC-2020-06-121965,0.0,0.0,0.0,3.1104,19-06-2020
KM-16375,OFF-ST-10003692,US-Cen-Tex-Hou-77070,CA-2020-163734,SC-2020-06-163734,0.0,0.0,0.2,14.3075,19-06-2020
LH-17155,OFF-EN-10000056,US-Wes-Cal-Los-90032,CA-2020-121965,SC-2020-06-121965,0.0,0.0,0.0,87.7443,19-06-2020
ME-17320,OFF-BI-10001107,US-Cen-Tex-Dal-75081,CA-2020-144302,SC-2020-06-144302,0.0,0.0,0.8,-9.5568,19-06-2020
BC-11125,TEC-AC-10001838,US-Eas-Pen-Phi-19134,CA-2020-158351,SC-2020-06-158351,0.0,0.0,0.2,91.9954,20-06-2020
SC-20770,TEC-PH-10002726,US-Wes-Cal-San-94122,CA-2020-140144,SC-2020-06-140144,0.0,0.0,0.2,47.241,20-06-2020
SC-20770,FUR-FU-10002253,US-Wes-Cal-San-94122,CA-2020-140144,SC-2020-06-140144,0.0,0.0,0.0,100.4796,20-06-2020
JM-16195,TEC-PH-10002070,US-Wes-Col-Aur-80013,US-2020-136427,FC-2020-06-136427,0.0,0.0,0.2,15.743,20-06-2020
EP-13915,TEC-PH-10001819,US-Sou-Flo-Del-32725,CA-2020-123330,SC-2020-06-123330,0.0,0.0,0.2,37.7916,21-06-2020
SW-20455,OFF-BI-10000545,US-Eas-New-Roc-14609,CA-2020-153423,SC-2020-06-153423,0.0,0.0,0.2,456.588,22-06-2020
KL-16645,OFF-FA-10000490,US-Wes-Uta-Lay-84041,CA-2020-128167,SC-2020-06-128167,0.0,0.0,0.0,2.3312,22-06-2020
MG-17875,FUR-TA-10002645,US-Cen-Ill-Aur-60505,CA-2020-124975,FC-2020-06-124975,0.0,0.0,0.5,-525.6405,22-06-2020
RD-19480,TEC-PH-10004830,US-Wes-Was-Oly-98502,CA-2020-122826,SC-2020-06-122826,0.0,0.0,0.2,22.6764,23-06-2020
CS-12355,TEC-PH-10003931,US-Wes-Cal-Lon-90805,CA-2020-139164,SC-2020-06-139164,0.0,0.0,0.2,8.9985,23-06-2020
CS-12355,OFF-FA-10003059,US-Wes-Cal-Lon-90805,CA-2020-139164,SC-2020-06-139164,0.0,0.0,0.0,1.7919,23-06-2020
RF-19345,FUR-FU-10000794,US-Sou-Geo-Eas-30344,CA-2020-106187,SC-2020-06-106187,0.0,0.0,0.0,9.3228,23-06-2020
CS-12355,TEC-PH-10002468,US-Wes-Cal-Lon-90805,CA-2020-139164,SC-2020-06-139164,0.0,0.0,0.2,19.0386,23-06-2020
RF-19345,TEC-AC-10001590,US-Sou-Geo-Eas-30344,CA-2020-106187,SC-2020-06-106187,0.0,0.0,0.0,18.0,23-06-2020
RF-19345,OFF-BI-10004519,US-Sou-Geo-Eas-30344,CA-2020-106187,SC-2020-06-106187,0.0,0.0,0.0,74.691,23-06-2020
CH-12070,OFF-ST-10002554,US-Eas-Pen-Phi-19143,CA-2020-127110,SC-2020-07-127110,0.0,0.0,0.2,-17.6076,25-06-2020
AB-10165,OFF-ST-10001963,US-Wes-Cal-Los-90045,CA-2020-115945,SC-2020-07-115945,0.0,0.0,0.0,9.1269,25-06-2020
CH-12070,OFF-PA-10003309,US-Eas-Pen-Phi-19143,CA-2020-127110,SC-2020-07-127110,0.0,0.0,0.2,10.8864,25-06-2020
JF-15565,FUR-FU-10001979,US-Wes-Cal-San-94110,CA-2020-137750,SC-2020-06-137750,0.0,0.0,0.0,57.358,25-06-2020
MV-17485,OFF-PA-10001019,US-Cen-Tex-Hou-77041,CA-2020-119690,FC-2020-06-119690,0.0,0.0,0.2,16.1838,25-06-2020
AB-10165,OFF-BI-10004330,US-Wes-Cal-Los-90045,CA-2020-115945,SC-2020-07-115945,0.0,0.0,0.2,27.735,25-06-2020
MV-17485,OFF-BI-10000201,US-Cen-Tex-Hou-77041,CA-2020-119690,FC-2020-06-119690,0.0,0.0,0.8,-1.476,25-06-2020
MV-17485,FUR-FU-10004587,US-Cen-Tex-Hou-77041,CA-2020-119690,FC-2020-06-119690,0.0,0.0,0.6,-20.7306,25-06-2020
MV-17485,OFF-LA-10001613,US-Cen-Tex-Hou-77041,CA-2020-119690,FC-2020-06-119690,0.0,0.0,0.2,1.6704,25-06-2020
AB-10165,OFF-AR-10004062,US-Wes-Cal-Los-90045,CA-2020-115945,SC-2020-07-115945,0.0,0.0,0.0,5.24,25-06-2020
SA-20830,FUR-CH-10003199,US-Sou-Vir-Ric-23223,CA-2020-115938,SC-2020-06-115938,0.0,0.0,0.0,79.9056,26-06-2020
SA-20830,OFF-BI-10001543,US-Sou-Vir-Ric-23223,CA-2020-115938,SC-2020-06-115938,0.0,0.0,0.0,69.1008,26-06-2020
VD-21670,TEC-PH-10001578,US-Cen-Tex-Hou-77070,CA-2020-166583,SC-2020-06-166583,0.0,0.0,0.2,109.3365,26-06-2020
DB-13360,OFF-PA-10004040,US-Eas-Ohi-Lak-44107,CA-2020-143882,SC-2020-06-143882,0.0,0.0,0.2,15.6078,26-06-2020
SA-20830,OFF-BI-10001132,US-Sou-Vir-Ric-23223,CA-2020-115938,SC-2020-06-115938,0.0,0.0,0.0,21.0896,26-06-2020
LA-16780,TEC-AC-10004708,US-Cen-Mic-Tay-48180,CA-2020-125395,SC-2020-06-125395,0.0,0.0,0.0,8.799,26-06-2020
SA-20830,OFF-ST-10001321,US-Sou-Vir-Ric-23223,CA-2020-115938,SC-2020-06-115938,0.0,0.0,0.0,4.1634,26-06-2020
DW-13585,OFF-PA-10003177,US-Eas-Ohi-Tro-45373,CA-2020-162950,SC-2020-07-162950,0.0,0.0,0.2,5.4432,28-06-2020
DW-13585,FUR-BO-10001918,US-Eas-Ohi-Tro-45373,CA-2020-162950,SC-2020-07-162950,0.0,0.0,0.5,-376.6932,28-06-2020
CY-12745,FUR-FU-10004306,US-Wes-Ari-Gil-85234,CA-2020-112144,SC-2020-07-112144,0.0,0.0,0.2,46.632,28-06-2020
CY-12745,OFF-LA-10000443,US-Wes-Ari-Gil-85234,CA-2020-112144,SC-2020-07-112144,0.0,0.0,0.2,1.9926,28-06-2020
MP-17470,OFF-AR-10000538,US-Sou-Geo-Smy-30080,CA-2020-103772,SC-2020-07-103772,0.0,0.0,0.0,42.225,28-06-2020
MP-17470,OFF-BI-10002867,US-Sou-Geo-Smy-30080,CA-2020-103772,SC-2020-07-103772,0.0,0.0,0.0,54.9976,28-06-2020
MM-18055,OFF-PA-10002870,US-Eas-New-New-10011,US-2020-141684,SC-2020-07-141684,0.0,0.0,0.0,11.232,29-06-2020
NF-18475,TEC-PH-10004667,US-Cen-Neb-Oma-68104,US-2020-100069,SC-2020-07-100069,0.0,0.0,0.0,72.8946,29-06-2020
SG-20470,FUR-CH-10001482,US-Eas-New-New-10024,CA-2020-165799,FC-2020-07-165799,0.0,0.0,0.1,1.3098,29-06-2020
RH-19600,FUR-CH-10003774,US-Cen-Ill-Car-60188,CA-2020-157322,SC-2020-07-157322,0.0,0.0,0.3,-92.7996,02-07-2020
RH-19600,OFF-ST-10004507,US-Cen-Ill-Car-60188,CA-2020-157322,SC-2020-07-157322,0.0,0.0,0.2,6.0025,02-07-2020
RH-19600,FUR-CH-10004086,US-Cen-Ill-Car-60188,CA-2020-157322,SC-2020-07-157322,0.0,0.0,0.3,-5.8346,02-07-2020
RH-19600,OFF-ST-10003208,US-Cen-Ill-Car-60188,CA-2020-157322,SC-2020-07-157322,0.0,0.0,0.2,48.9942,02-07-2020
FA-14230,TEC-PH-10003505,US-Sou-Nor-Ral-27604,CA-2020-140718,FC-2020-07-140718,0.0,0.0,0.2,8.352,02-07-2020
RH-19600,OFF-PA-10000659,US-Cen-Ill-Car-60188,CA-2020-157322,SC-2020-07-157322,0.0,0.0,0.2,3.7692,02-07-2020
FA-14230,FUR-FU-10000076,US-Sou-Nor-Ral-27604,CA-2020-140718,FC-2020-07-140718,0.0,0.0,0.2,45.954,02-07-2020
RB-19435,OFF-AP-10001293,US-Cen-Tex-Hou-77070,CA-2020-120397,SC-2020-07-120397,0.0,0.0,0.8,-85.2384,02-07-2020
KB-16315,OFF-PA-10003349,US-Sou-Flo-Hol-33021,CA-2020-111703,SC-2020-07-111703,0.0,0.0,0.2,5.6376,02-07-2020
FA-14230,OFF-BI-10004728,US-Sou-Nor-Ral-27604,CA-2020-140718,FC-2020-07-140718,0.0,0.0,0.7,-2.3136,02-07-2020
FA-14230,OFF-PA-10002250,US-Sou-Nor-Ral-27604,CA-2020-140718,FC-2020-07-140718,0.0,0.0,0.2,3.2872,02-07-2020
SR-20740,OFF-PA-10003797,US-Eas-New-New-10024,CA-2020-150196,FC-2020-07-150196,0.0,0.0,0.0,9.3312,02-07-2020
KB-16315,OFF-PA-10000349,US-Sou-Flo-Hol-33021,CA-2020-111703,SC-2020-07-111703,0.0,0.0,0.2,4.0338,02-07-2020
BD-11725,OFF-LA-10003930,US-Sou-Ken-Ric-40475,CA-2020-128139,SC-2020-07-128139,0.0,0.0,0.0,144.5157,03-07-2020
BD-11725,FUR-CH-10003956,US-Sou-Ken-Ric-40475,CA-2020-128139,SC-2020-07-128139,0.0,0.0,0.0,4.9686,03-07-2020
DG-13300,FUR-FU-10000293,US-Eas-Pen-Phi-19134,US-2020-153500,FC-2020-07-153500,0.0,0.0,0.2,-29.4812,03-07-2020
DG-13300,FUR-FU-10004460,US-Eas-Pen-Phi-19134,US-2020-153500,FC-2020-07-153500,0.0,0.0,0.2,56.5776,03-07-2020
DG-13300,OFF-PA-10001307,US-Eas-Pen-Phi-19134,US-2020-153500,FC-2020-07-153500,0.0,0.0,0.2,2.436,03-07-2020
