Customer ID,Product ID,Location_ID,Order ID,shipment_id,Sales,Quantity,Discount,Profit,Order Date
MC-17590,OFF-PA-10000955,US-Cen-Tex-Arl-76017,CA-2019-127446,SC-2019-11-127446,15.696,3.0,0.2,5.1012,25-11-2019
RB-19435,OFF-AR-10004707,US-Wes-Cal-Los-90004,US-2019-144078,SC-2019-11-144078,7.44,3.0,0.0,2.604,25-11-2019
RB-19435,TEC-PH-10001580,US-Wes-Cal-Los-90004,US-2019-144078,SC-2019-11-144078,539.92,5.0,0.2,47.243,25-11-2019
MP-18175,OFF-ST-10003470,US-Eas-New-New-10009,CA-2019-119151,SC-2019-11-119151,1117.92,4.0,0.0,55.896,25-11-2019
MP-18175,FUR-BO-10003159,US-Eas-New-New-10009,CA-2019-119151,SC-2019-11-119151,275.952,3.0,0.2,-37.9434,25-11-2019
MC-17590,TEC-AC-10001635,US-Cen-Tex-Arl-76017,CA-2019-127446,SC-2019-11-127446,24.672,3.0,0.2,0.0,25-11-2019
LW-16825,OFF-AP-10000240,US-Wes-Cal-Bre-94513,CA-2019-164721,SC-2019-11-164721,320.88,6.0,0.0,93.0552,25-11-2019
RB-19435,FUR-CH-10002335,US-Wes-Cal-Los-90004,US-2019-144078,SC-2019-11-144078,725.344,4.0,0.2,54.4008,25-11-2019
AR-10540,FUR-FU-10001095,US-Eas-Rho-Woo-2895,CA-2019-122588,SC-2019-11-122588,52.96,2.0,0.0,20.1248,25-11-2019
LS-17245,OFF-LA-10001613,US-Eas-New-Uti-13501,CA-2019-124730,SC-2019-11-124730,11.52,4.0,0.0,5.6448,26-11-2019
LS-16975,OFF-PA-10001033,US-Wes-Cal-San-94109,US-2019-147648,SC-2019-12-147648,81.98,2.0,0.0,40.1702,26-11-2019
NW-18400,OFF-ST-10001097,US-Wes-Ore-Tig-97224,CA-2019-168984,SC-2019-12-168984,669.08,5.0,0.2,-167.27,26-11-2019
NW-18400,OFF-PA-20001166,US-Wes-Ore-Tig-97224,CA-2019-168984,SC-2019-12-168984,15.552,3.0,0.2,5.4432,26-11-2019
LS-17200,OFF-BI-10002012,US-Wes-Cal-Fre-93727,CA-2019-141110,SC-2019-12-141110,4.32,3.0,0.2,1.512,26-11-2019
LS-17200,OFF-PA-10002586,US-Wes-Cal-Fre-93727,CA-2019-141110,SC-2019-12-141110,14.94,3.0,0.0,7.0218,26-11-2019
LS-17200,OFF-AP-10000692,US-Wes-Cal-Fre-93727,CA-2019-141110,SC-2019-12-141110,40.54,2.0,0.0,11.3512,26-11-2019
LS-17200,OFF-BI-10001553,US-Wes-Cal-Fre-93727,CA-2019-141110,SC-2019-12-141110,7.312,1.0,0.2,2.5592,26-11-2019
NW-18400,TEC-PH-10000038,US-Wes-Ore-Tig-97224,CA-2019-168984,SC-2019-12-168984,438.336,4.0,0.2,-87.6672,26-11-2019
JE-15745,FUR-FU-10003194,US-Cen-Tex-Hou-77070,US-2019-147606,SC-2019-12-147606,19.3,5.0,0.6,-14.475,26-11-2019
LS-17245,TEC-PH-10002170,US-Eas-New-Uti-13501,CA-2019-124730,SC-2019-11-124730,279.96,4.0,0.0,78.3888,26-11-2019
LS-17245,OFF-LA-10001158,US-Eas-New-Uti-13501,CA-2019-124730,SC-2019-11-124730,93.15,9.0,0.0,44.712,26-11-2019
LS-17245,OFF-BI-10001031,US-Eas-New-Uti-13501,CA-2019-124730,SC-2019-11-124730,17.088,4.0,0.2,5.7672,26-11-2019
LS-17245,OFF-BI-10001078,US-Eas-New-Uti-13501,CA-2019-124730,SC-2019-11-124730,12.912,3.0,0.2,4.6806,26-11-2019
JO-15145,FUR-FU-10003268,US-Eas-New-Buf-14215,CA-2019-167486,SC-2019-12-167486,199.9,5.0,0.0,39.98,27-11-2019
MS-17770,OFF-FA-10003021,US-Eas-New-New-10035,CA-2019-119032,SC-2019-12-119032,3.76,2.0,0.0,1.316,27-11-2019
BT-11680,TEC-MA-10004679,US-Cen-Tex-Hou-77041,CA-2019-121629,SC-2019-12-121629,998.85,5.0,0.4,-199.77,28-11-2019
SG-20470,OFF-AP-10004859,US-Wes-Cal-San-94109,CA-2019-159800,FC-2019-12-159800,43.68,3.0,0.0,11.7936,28-11-2019
CS-12250,OFF-BI-10000309,US-Sou-Sou-Col-29203,CA-2019-101560,SC-2019-12-101560,45.66,3.0,0.0,22.3734,28-11-2019
SG-20470,TEC-AC-10003447,US-Wes-Cal-San-94109,CA-2019-159800,FC-2019-12-159800,139.93,7.0,0.0,34.9825,28-11-2019
CS-12250,OFF-AR-10004757,US-Sou-Sou-Col-29203,CA-2019-101560,SC-2019-12-101560,13.12,4.0,0.0,4.3296,28-11-2019
DH-13675,OFF-SU-10001225,US-Wes-Cal-San-94122,CA-2019-105249,SC-2019-11-105249,7.36,2.0,0.0,0.1472,28-11-2019
MO-17500,OFF-BI-10003676,US-Eas-New-Fre-11520,CA-2019-121167,SC-2019-11-121167,17.248,2.0,0.2,6.0368,28-11-2019
DH-13675,OFF-LA-10002043,US-Wes-Cal-San-94122,CA-2019-105249,SC-2019-11-105249,41.4,4.0,0.0,19.872,28-11-2019
MC-17635,OFF-EN-10003862,US-Cen-Ind-Ric-47374,US-2019-120145,SC-2019-12-120145,64.02,6.0,0.0,29.4492,28-11-2019
BF-11080,OFF-AR-10001954,US-Sou-Ala-Mon-36116,CA-2019-163013,SC-2019-12-163013,14.67,3.0,0.0,3.9609,28-11-2019
DH-13675,FUR-BO-10000330,US-Wes-Cal-San-94122,CA-2019-105249,SC-2019-11-105249,411.332,4.0,0.15,-4.8392,28-11-2019
CS-12250,FUR-FU-10003773,US-Sou-Sou-Col-29203,CA-2019-101560,SC-2019-12-101560,397.6,5.0,0.0,43.736,28-11-2019
CS-12250,OFF-PA-10001363,US-Sou-Sou-Col-29203,CA-2019-101560,SC-2019-12-101560,85.96,7.0,0.0,40.4012,28-11-2019
AH-10210,TEC-PH-10004586,US-Wes-Cal-San-94122,CA-2019-153983,SC-2019-12-153983,575.92,2.0,0.2,71.99,29-11-2019
AH-10210,OFF-FA-10003495,US-Wes-Cal-San-94122,CA-2019-153983,SC-2019-12-153983,30.4,5.0,0.0,15.2,29-11-2019
Co-12640,OFF-LA-10000452,US-Eas-Pen-Phi-19143,CA-2019-136280,SC-2019-12-136280,5.04,2.0,0.2,1.764,29-11-2019
PB-19150,OFF-LA-10002762,US-Eas-New-New-10009,US-2019-111353,SC-2019-12-111353,25.06,2.0,0.0,11.7782,29-11-2019
BS-11380,OFF-FA-10003112,US-Cen-Ill-Sko-60076,US-2019-134712,SC-2019-12-134712,12.624,2.0,0.2,3.945,29-11-2019
RF-19345,OFF-BI-10000201,US-Sou-Flo-Orl-32839,CA-2019-148425,SC-2019-12-148425,6.642,9.0,0.7,-4.428,30-11-2019
PB-19150,TEC-AC-10002550,US-Wes-Ari-Avo-85323,CA-2019-146843,SC-2019-12-146843,102.24,4.0,0.2,-16.614,30-11-2019
PB-19150,OFF-SU-10001664,US-Wes-Ari-Avo-85323,CA-2019-146843,SC-2019-12-146843,47.992,7.0,0.2,3.5994,30-11-2019
JL-15505,OFF-EN-10004007,US-Eas-New-Mou-10550,CA-2019-103590,SC-2019-12-103590,62.28,4.0,0.0,29.2716,30-11-2019
JK-15730,FUR-CH-10000015,US-Eas-Ohi-Col-43229,CA-2019-150798,SC-2019-12-150798,909.72,6.0,0.3,-51.984,01-12-2019
JK-15730,OFF-PA-10001972,US-Eas-Ohi-Col-43229,CA-2019-150798,SC-2019-12-150798,36.288,7.0,0.2,12.7008,01-12-2019
AA-10645,FUR-FU-10003878,US-Eas-Mas-Low-1852,CA-2019-143210,FC-2019-12-143210,45.84,3.0,0.0,15.5856,01-12-2019
RP-19390,OFF-AR-10000475,US-Cen-Wis-Mad-53711,CA-2019-120474,FC-2019-12-120474,46.64,4.0,0.0,12.5928,01-12-2019
JK-15730,TEC-CO-10001571,US-Eas-Ohi-Col-43229,CA-2019-150798,SC-2019-12-150798,659.988,2.0,0.4,109.998,01-12-2019
MC-17605,FUR-CH-10003746,US-Cen-Tex-Hou-77070,US-2019-161613,SC-2019-12-161613,674.058,3.0,0.3,-19.2588,01-12-2019
TB-21280,TEC-PH-10001644,US-Sou-Nor-Jac-28540,CA-2019-131527,SC-2019-12-131527,95.968,4.0,0.2,9.5968,01-12-2019
TR-21325,FUR-FU-10001861,US-Wes-Cal-San-94122,CA-2019-131051,SC-2019-12-131051,58.2,3.0,0.0,28.518,01-12-2019
AA-10645,FUR-FU-10002268,US-Eas-Mas-Low-1852,CA-2019-143210,FC-2019-12-143210,9.82,2.0,0.0,3.2406,01-12-2019
RP-19390,FUR-CH-10001854,US-Cen-Wis-Mad-53711,CA-2019-120474,FC-2019-12-120474,2807.84,8.0,0.0,673.8816,01-12-2019
JK-15730,FUR-FU-10000221,US-Eas-Ohi-Col-43229,CA-2019-150798,SC-2019-12-150798,8.128,2.0,0.2,1.4224,01-12-2019
AA-10645,TEC-PH-10004434,US-Eas-Mas-Low-1852,CA-2019-143210,FC-2019-12-143210,271.9,2.0,0.0,78.851,01-12-2019
ON-18715,OFF-PA-10002923,US-Eas-Mar-Cli-20735,CA-2019-154095,SC-2019-12-154095,146.82,3.0,0.0,73.41,02-12-2019
DP-13165,FUR-BO-10003272,US-Eas-New-New-10035,CA-2019-112158,FC-2019-12-112158,883.92,5.0,0.2,-110.49,02-12-2019
DP-13165,TEC-AC-10003628,US-Eas-New-New-10035,CA-2019-112158,FC-2019-12-112158,119.96,4.0,0.0,52.7824,02-12-2019
DP-13165,OFF-BI-10000050,US-Eas-New-New-10035,CA-2019-112158,FC-2019-12-112158,46.72,8.0,0.2,15.768,02-12-2019
EM-13825,OFF-PA-20002195,US-Sou-Geo-San-30328,CA-2019-103807,SC-2019-12-103807,15.24,3.0,0.0,7.1628,02-12-2019
ON-18715,FUR-CH-10004754,US-Eas-Mar-Cli-20735,CA-2019-154095,SC-2019-12-154095,239.84,8.0,0.0,64.7568,02-12-2019
MC-17575,OFF-AP-10004249,US-Cen-Ill-Chi-60623,CA-2019-101147,FC-2019-12-101147,2.394,1.0,0.8,-6.3441,02-12-2019
MD-17860,FUR-FU-10001588,US-Cen-Tex-Cor-78415,US-2019-117744,SC-2019-12-117744,58.36,5.0,0.6,-24.803,02-12-2019
EM-13825,TEC-AC-10000199,US-Sou-Geo-San-30328,CA-2019-103807,SC-2019-12-103807,5.95,1.0,0.0,0.833,02-12-2019
KN-16390,TEC-AC-10001267,US-Eas-Ohi-Col-43229,CA-2019-132864,SC-2019-12-132864,119.8,5.0,0.2,29.95,02-12-2019
ON-18715,FUR-FU-10003849,US-Eas-Mar-Cli-20735,CA-2019-154095,SC-2019-12-154095,60.72,3.0,0.0,23.6808,02-12-2019
ON-18715,OFF-LA-10000634,US-Eas-Mar-Cli-20735,CA-2019-154095,SC-2019-12-154095,15.66,6.0,0.0,7.2036,02-12-2019
MD-17860,FUR-FU-10002759,US-Cen-Tex-Cor-78415,US-2019-117744,SC-2019-12-117744,39.96,5.0,0.6,-23.976,02-12-2019
MD-17860,OFF-AR-10000940,US-Cen-Tex-Cor-78415,US-2019-117744,SC-2019-12-117744,16.464,7.0,0.2,1.4406,02-12-2019
NG-18430,TEC-PH-10003811,US-Cen-Okl-Okl-73120,CA-2019-122749,SC-2019-12-122749,479.96,4.0,0.0,134.3888,03-12-2019
MC-17635,OFF-PA-10001972,US-Cen-Mis-Sai-63116,CA-2019-164861,SC-2019-12-164861,25.92,4.0,0.0,12.4416,03-12-2019
CP-12085,TEC-PH-10000673,US-Eas-New-New-10024,CA-2019-127187,SC-2019-12-127187,129.98,2.0,0.0,62.3904,04-12-2019
RL-19615,OFF-FA-10002280,US-Wes-Cal-Los-90045,CA-2019-133830,SC-2019-12-133830,15.0,3.0,0.0,7.2,05-12-2019
EA-14035,TEC-PH-10001809,US-Eas-Ohi-Col-43229,CA-2019-151162,SC-2019-12-151162,179.94,2.0,0.4,-44.985,05-12-2019
JB-15925,OFF-AP-10001469,US-Wes-Cal-Los-90032,CA-2019-150203,FC-2019-12-150203,250.26,6.0,0.0,72.5754,05-12-2019
RL-19615,OFF-AR-10003045,US-Wes-Cal-Los-90045,CA-2019-133830,SC-2019-12-133830,26.46,9.0,0.0,11.907,05-12-2019
RL-19615,OFF-PA-10001363,US-Wes-Cal-Los-90045,CA-2019-133830,SC-2019-12-133830,49.12,4.0,0.0,23.0864,05-12-2019
BS-11590,TEC-PH-10002726,US-Wes-Ari-Gil-85234,CA-2019-106376,SC-2019-12-106376,167.968,4.0,0.2,62.988,05-12-2019
BS-11590,OFF-AR-10002671,US-Wes-Ari-Gil-85234,CA-2019-106376,SC-2019-12-106376,1113.024,8.0,0.2,111.3024,05-12-2019
DK-13150,OFF-ST-10003455,US-Cen-Ill-Dec-62521,CA-2019-166191,SC-2019-12-166191,24.816,2.0,0.2,1.8612,05-12-2019
NB-18655,OFF-EN-10000056,US-Eas-Pen-Phi-19134,CA-2019-125542,FC-2019-12-125542,348.488,7.0,0.2,117.6147,05-12-2019
NB-18655,OFF-ST-10001469,US-Eas-Pen-Phi-19134,CA-2019-125542,FC-2019-12-125542,172.736,4.0,0.2,-30.2288,05-12-2019
EA-14035,OFF-BI-10003719,US-Eas-Ohi-Col-43229,CA-2019-151162,SC-2019-12-151162,29.94,4.0,0.7,-23.952,05-12-2019
RC-19825,OFF-ST-10002444,US-Sou-Vir-Ale-22304,CA-2019-138296,SC-2019-12-138296,24.56,2.0,0.0,6.8768,05-12-2019
EA-14035,TEC-PH-10001870,US-Eas-Ohi-Col-43229,CA-2019-151162,SC-2019-12-151162,36.738,1.0,0.4,-9.1845,05-12-2019
EA-14035,OFF-PA-10001033,US-Eas-Ohi-Col-43229,CA-2019-151162,SC-2019-12-151162,98.376,3.0,0.2,35.6613,05-12-2019
EA-14035,OFF-PA-10003036,US-Eas-Ohi-Col-43229,CA-2019-151162,SC-2019-12-151162,17.472,3.0,0.2,5.6784,05-12-2019
DK-13150,TEC-AC-10004659,US-Cen-Ill-Dec-62521,CA-2019-166191,SC-2019-12-166191,408.744,7.0,0.2,76.6395,05-12-2019
BG-11035,OFF-PA-10003641,US-Sou-Ten-Mem-38109,CA-2019-155390,SC-2019-12-155390,42.208,2.0,0.2,13.7176,06-12-2019
BK-11260,OFF-ST-10002485,US-Cen-Ill-Chi-60610,US-2019-140452,SC-2019-12-140452,35.168,2.0,0.2,-8.3524,06-12-2019
LF-17185,FUR-FU-10002759,US-Cen-Tex-Hou-77095,CA-2019-110030,SC-2019-12-110030,23.976,3.0,0.6,-14.3856,06-12-2019
RS-19765,OFF-ST-10001496,US-Wes-Cal-Los-90008,CA-2019-106726,FC-2019-12-106726,1261.33,7.0,0.0,327.9458,06-12-2019
RC-19960,OFF-ST-10002205,US-Wes-Ore-Spr-97477,US-2019-112872,SC-2019-12-112872,53.424,3.0,0.2,4.6746,06-12-2019
RC-19960,FUR-TA-10003238,US-Wes-Ore-Spr-97477,US-2019-112872,SC-2019-12-112872,275.49,1.0,0.5,-170.8038,06-12-2019
BK-11260,FUR-FU-10002088,US-Cen-Ill-Chi-60610,US-2019-140452,SC-2019-12-140452,10.776,3.0,0.6,-4.8492,06-12-2019
BK-11260,FUR-TA-10004086,US-Cen-Ill-Chi-60610,US-2019-140452,SC-2019-12-140452,214.95,5.0,0.5,-120.372,06-12-2019
BK-11260,OFF-AP-10004036,US-Cen-Ill-Chi-60610,US-2019-140452,SC-2019-12-140452,14.016,4.0,0.8,-31.536,06-12-2019
BK-11260,OFF-BI-10004965,US-Cen-Ill-Chi-60610,US-2019-140452,SC-2019-12-140452,4.6,2.0,0.8,-8.05,06-12-2019
BK-11260,TEC-PH-10000307,US-Cen-Ill-Chi-60610,US-2019-140452,SC-2019-12-140452,35.04,4.0,0.2,-7.008,06-12-2019
AS-10630,OFF-ST-10000532,US-Wes-Was-Sea-98103,CA-2019-101392,SC-2019-12-101392,269.36,7.0,0.0,70.0336,07-12-2019
FP-14320,OFF-AR-10003190,US-Wes-Cal-Los-90049,CA-2019-138737,FC-2019-12-138737,8.64,3.0,0.0,2.4192,07-12-2019
EH-14005,OFF-PA-10000062,US-Wes-Cal-San-94109,CA-2019-154592,FC-2019-12-154592,164.88,3.0,0.0,80.7912,07-12-2019
PO-18850,OFF-PA-10003641,US-Sou-Vir-Vir-23464,CA-2019-159681,SC-2019-12-159681,105.52,4.0,0.0,48.5392,07-12-2019
JK-15625,OFF-PA-10001954,US-Wes-Was-Oly-98502,CA-2019-135608,SC-2019-12-135608,45.68,2.0,0.0,21.0128,08-12-2019
TB-21250,OFF-BI-10001132,US-Wes-Ore-Sal-97301,CA-2019-129364,SC-2019-12-129364,6.456,4.0,0.7,-4.5192,08-12-2019
TB-21250,OFF-ST-10001031,US-Wes-Ore-Sal-97301,CA-2019-129364,SC-2019-12-129364,39.072,3.0,0.2,2.9304,08-12-2019
TB-21250,TEC-PH-10003095,US-Wes-Ore-Sal-97301,CA-2019-129364,SC-2019-12-129364,52.68,3.0,0.2,19.755,08-12-2019
TB-21250,OFF-SU-10000432,US-Wes-Ore-Sal-97301,CA-2019-129364,SC-2019-12-129364,13.88,5.0,0.2,-2.6025,08-12-2019
TB-21250,TEC-AC-10004227,US-Wes-Ore-Sal-97301,CA-2019-129364,SC-2019-12-129364,103.92,10.0,0.2,-18.186,08-12-2019
TB-21250,OFF-LA-10001569,US-Wes-Ore-Sal-97301,CA-2019-129364,SC-2019-12-129364,27.888,7.0,0.2,9.0636,08-12-2019
DJ-13420,FUR-FU-10000397,US-Wes-Cal-San-94110,CA-2019-144071,SC-2019-12-144071,39.88,2.0,0.0,11.1664,08-12-2019
TB-21250,OFF-PA-10001569,US-Wes-Ore-Sal-97301,CA-2019-129364,SC-2019-12-129364,10.368,2.0,0.2,3.6288,08-12-2019
TB-21250,OFF-LA-10004409,US-Wes-Ore-Sal-97301,CA-2019-129364,SC-2019-12-129364,11.52,5.0,0.2,3.744,08-12-2019
JK-15625,FUR-CH-10002602,US-Wes-Was-Oly-98502,CA-2019-135608,SC-2019-12-135608,603.92,5.0,0.2,45.294,08-12-2019
DJ-13420,FUR-FU-10000758,US-Wes-Cal-San-94110,CA-2019-144071,SC-2019-12-144071,79.44,3.0,0.0,28.5984,08-12-2019
TB-21175,OFF-ST-10000777,US-Cen-Tex-Hou-77041,CA-2019-104773,SC-2019-12-104773,60.416,2.0,0.2,6.0416,08-12-2019
DM-12955,OFF-ST-20004950,US-Wes-Ari-Mes-85204,CA-2019-101175,SC-2019-12-101175,100.704,6.0,0.2,-1.2588,09-12-2019
FP-14320,OFF-EN-10002500,US-Eas-Pen-Phi-19134,CA-2019-138128,SC-2019-12-138128,30.672,3.0,0.2,9.585,09-12-2019
FP-14320,TEC-CO-10001766,US-Eas-Pen-Phi-19134,CA-2019-138128,SC-2019-12-138128,1079.976,4.0,0.4,125.9972,09-12-2019
VP-21760,OFF-ST-10000036,US-Cen-Tex-Bro-78521,CA-2019-109932,FC-2019-12-109932,237.096,3.0,0.2,20.7459,09-12-2019
TS-21205,OFF-PA-10000143,US-Cen-Ill-Chi-60653,CA-2019-169649,SC-2019-12-169649,8.448,2.0,0.2,2.9568,09-12-2019
TS-21205,OFF-AP-10003287,US-Cen-Ill-Chi-60653,CA-2019-169649,SC-2019-12-169649,20.388,2.0,0.8,-53.0088,09-12-2019
VP-21760,OFF-PA-10001804,US-Cen-Tex-Bro-78521,CA-2019-109932,FC-2019-12-109932,10.688,2.0,0.2,3.7408,09-12-2019
CK-12760,OFF-PA-10003845,US-Wes-Cal-San-94122,CA-2019-104976,SC-2019-12-104976,34.68,6.0,0.0,16.9932,09-12-2019
SH-19975,FUR-CH-10001708,US-Wes-Ida-Cal-83605,US-2019-112991,SC-2019-12-112991,338.352,3.0,0.2,4.2294,10-12-2019
SH-19975,OFF-PA-10000019,US-Wes-Ida-Cal-83605,US-2019-112991,SC-2019-12-112991,25.92,4.0,0.0,12.4416,10-12-2019
SM-20005,OFF-PA-10004470,US-Eas-New-New-10009,CA-2019-148488,SC-2019-12-148488,11.36,2.0,0.0,5.2256,10-12-2019
SM-20005,OFF-BI-10000315,US-Eas-New-New-10009,CA-2019-148488,SC-2019-12-148488,106.344,7.0,0.2,37.2204,10-12-2019
SH-19975,OFF-PA-10002222,US-Wes-Ida-Cal-83605,US-2019-112991,SC-2019-12-112991,91.36,4.0,0.0,42.0256,10-12-2019
PB-19150,OFF-EN-10001099,US-Sou-Flo-Mia-33178,CA-2019-107573,SC-2019-12-107573,23.472,3.0,0.2,7.6284,12-12-2019
CY-12745,OFF-BI-10003650,US-Cen-Tex-San-78207,US-2019-122959,SC-2019-12-122959,210.392,2.0,0.8,-336.6272,12-12-2019
NP-18700,FUR-TA-10004619,US-Wes-Cal-Fre-93727,CA-2019-168494,SC-2019-12-168494,764.688,6.0,0.2,95.586,12-12-2019
LH-17155,OFF-ST-10000617,US-Wes-Cal-Oak-94601,CA-2019-113320,SC-2019-12-113320,8.94,3.0,0.0,0.6258,12-12-2019
NP-18700,FUR-TA-10003473,US-Wes-Cal-Fre-93727,CA-2019-168494,SC-2019-12-168494,3610.848,12.0,0.2,135.4068,12-12-2019
NP-18700,FUR-BO-10004467,US-Wes-Cal-Fre-93727,CA-2019-168494,SC-2019-12-168494,254.9745,3.0,0.15,11.9988,12-12-2019
WB-21850,FUR-FU-10003975,US-Wes-Cal-Con-94521,CA-2019-141607,SC-2019-12-141607,43.31,1.0,0.0,4.331,12-12-2019
LH-17155,FUR-FU-10004270,US-Wes-Cal-Oak-94601,CA-2019-113320,SC-2019-12-113320,12.54,3.0,0.0,4.5144,12-12-2019
LH-17155,FUR-FU-10001706,US-Wes-Cal-Oak-94601,CA-2019-113320,SC-2019-12-113320,9.24,3.0,0.0,4.4352,12-12-2019
RF-19345,FUR-FU-10002553,US-Wes-Ari-Pho-85023,CA-2019-124079,SC-2019-12-124079,87.96,3.0,0.2,7.6965,13-12-2019
RA-19285,OFF-SU-10001574,US-Cen-Tex-Hou-77070,CA-2019-154186,SC-2019-12-154186,2.92,1.0,0.2,0.365,13-12-2019
KD-16345,OFF-PA-10001457,US-Wes-Cal-Los-90049,CA-2019-113579,SC-2019-12-113579,90.24,6.0,0.0,41.5104,13-12-2019
RF-19345,OFF-BI-10002103,US-Wes-Ari-Pho-85023,CA-2019-124079,SC-2019-12-124079,5.214,2.0,0.7,-4.1712,13-12-2019
EB-13840,FUR-FU-10003930,US-Cen-Ill-Chi-60623,US-2019-102631,SC-2019-12-102631,94.428,3.0,0.6,-42.4926,13-12-2019
KC-16675,OFF-BI-10004970,US-Sou-Ken-Hen-42420,CA-2019-129819,SC-2019-12-129819,12.39,3.0,0.0,5.8233,13-12-2019
BM-11785,FUR-CH-10002439,US-Sou-Flo-Del-32725,CA-2019-116568,SC-2019-12-116568,186.304,4.0,0.2,13.9728,14-12-2019
JD-16015,TEC-AC-10002718,US-Cen-Ill-Chi-60610,CA-2019-148950,SC-2019-12-148950,35.016,3.0,0.2,-2.1885,14-12-2019
JD-16015,OFF-FA-10003059,US-Cen-Ill-Chi-60610,CA-2019-148950,SC-2019-12-148950,2.896,2.0,0.2,0.4706,14-12-2019
JD-16015,OFF-BI-10001249,US-Cen-Ill-Chi-60610,CA-2019-148950,SC-2019-12-148950,5.104,4.0,0.8,-8.6768,14-12-2019
SS-20875,TEC-AC-10003033,US-Eas-Ohi-Mar-43302,US-2019-123519,SC-2019-12-123519,263.96,1.0,0.2,42.8935,14-12-2019
TB-21400,TEC-MA-10001127,US-Eas-New-New-10024,CA-2019-145541,SC-2019-12-145541,6999.96,4.0,0.0,2239.9872,14-12-2019
SS-20875,FUR-TA-10002645,US-Eas-Ohi-Mar-43302,US-2019-123519,SC-2019-12-123519,136.53,1.0,0.4,-52.3365,14-12-2019
CS-11845,OFF-BI-10002353,US-Cen-Ill-Chi-60623,CA-2019-130575,FC-2019-12-130575,9.264,3.0,0.8,-13.896,14-12-2019
SS-20875,OFF-AR-10003829,US-Eas-Ohi-Mar-43302,US-2019-123519,SC-2019-12-123519,2.624,1.0,0.2,0.2952,14-12-2019
JO-15280,FUR-FU-10003829,US-Wes-Cal-San-92037,CA-2019-116673,SC-2019-12-116673,6.16,2.0,0.0,1.9712,15-12-2019
MC-18100,TEC-PH-10000169,US-Cen-Tex-El -79907,CA-2019-101602,FC-2019-12-101602,40.68,3.0,0.2,-9.153,15-12-2019
MC-18100,FUR-CH-10004675,US-Cen-Tex-El -79907,CA-2019-101602,FC-2019-12-101602,763.28,5.0,0.3,-21.808,15-12-2019
EB-13705,FUR-CH-10003774,US-Eas-Pen-Phi-19140,CA-2019-129938,SC-2019-12-129938,445.802,7.0,0.3,-108.2662,15-12-2019
SP-20860,FUR-FU-10001546,US-Cen-Ill-Chi-60623,CA-2019-119466,SC-2019-12-119466,8.544,2.0,0.6,-7.476,15-12-2019
EJ-13720,OFF-PA-10000029,US-Cen-Tex-Hun-77340,CA-2019-108273,SC-2019-12-108273,36.288,7.0,0.2,12.7008,16-12-2019
EJ-13720,FUR-FU-10002116,US-Cen-Tex-Hun-77340,CA-2019-108273,SC-2019-12-108273,56.568,2.0,0.6,-74.9526,16-12-2019
SC-20305,TEC-AC-10004171,US-Cen-Tex-Bea-77705,CA-2019-113257,SC-2019-12-113257,319.968,4.0,0.2,95.9904,16-12-2019
KN-16450,OFF-BI-10000591,US-Sou-Flo-Jac-32216,CA-2019-112718,SC-2019-12-112718,1.167,1.0,0.7,-0.8558,16-12-2019
SC-20695,OFF-PA-10000595,US-Cen-Mic-Det-48227,CA-2019-151379,SC-2019-12-151379,114.2,5.0,0.0,52.532,16-12-2019
CC-12100,TEC-AC-10001142,US-Wes-Cal-Los-90049,CA-2019-136399,FC-2019-12-136399,395.0,5.0,0.0,39.5,16-12-2019
CC-12100,TEC-PH-10004977,US-Wes-Cal-Los-90049,CA-2019-136399,FC-2019-12-136399,627.168,4.0,0.2,70.5564,16-12-2019
KB-16585,OFF-FA-10000490,US-Sou-Flo-Hia-33012,CA-2019-153913,SC-2019-12-153913,1.984,2.0,0.2,0.6696,16-12-2019
CC-12100,FUR-FU-10004090,US-Wes-Cal-Los-90049,CA-2019-136399,FC-2019-12-136399,44.46,2.0,0.0,14.6718,16-12-2019
KB-16585,FUR-CH-10000988,US-Sou-Flo-Hia-33012,CA-2019-153913,SC-2019-12-153913,1013.832,9.0,0.2,101.3832,16-12-2019
CC-12100,FUR-CH-10002602,US-Wes-Cal-Los-90049,CA-2019-136399,FC-2019-12-136399,241.568,2.0,0.2,18.1176,16-12-2019
SH-20635,FUR-CH-10001854,US-Wes-Cal-Sac-95823,CA-2019-124247,SC-2019-12-124247,1403.92,5.0,0.2,70.196,16-12-2019
SC-20305,FUR-FU-10001706,US-Cen-Tex-Bea-77705,CA-2019-113257,SC-2019-12-113257,8.624,7.0,0.6,-2.5872,16-12-2019
LE-16810,TEC-AC-10001314,US-Sou-Vir-Spr-22153,CA-2019-100706,SC-2019-12-100706,99.98,2.0,0.0,7.9984,16-12-2019
LE-16810,FUR-FU-10002268,US-Sou-Vir-Spr-22153,CA-2019-100706,SC-2019-12-100706,29.46,6.0,0.0,9.7218,16-12-2019
RF-19840,OFF-AR-10002952,US-Sou-Geo-Col-31907,CA-2019-123925,SC-2019-12-123925,40.05,3.0,0.0,11.214,17-12-2019
EC-14050,OFF-BI-10002954,US-Eas-Ohi-Col-43229,CA-2019-139633,SC-2019-12-139633,5.484,4.0,0.7,-4.0216,17-12-2019
BP-11095,OFF-LA-10001934,US-Wes-Cal-Los-90008,CA-2019-162992,FC-2019-12-162992,14.62,2.0,0.0,6.8714,19-12-2019
